SalesID,SalePrice
1228320,14.034264022544853
1228326,14.287712379549449
1228328,15.750226681070934
1228329,15.088871035643148
1228330,14.095067301607054
1228332,15.550746785383243
1228333,14.592223421359403
1228345,14.742708607314341
1228351,13.781701220223114
1228352,14.32333628928017
1228353,14.039604517953759
1228354,15.43571676273484
1228356,15.331756712255471
1228357,14.053247125912426
1228359,15.899147091631797
1228360,16.37517522079979
1228361,15.837518434856989
1228362,15.20542700938783
1228364,15.510104800885896
1228365,15.747143998186747
1228367,15.510104800885896
1228368,15.510104800885896
1228369,12.919980595048962
1228371,15.003368337821719
1228374,14.958250611976679
1228375,13.609640474436812
1228376,14.944660993096333
1228380,13.609640474436812
1228381,15.541116956628503
1228384,14.095067301607054
1228385,14.095067301607054
1228386,13.74526915056631
1228387,13.790212720078632
1228389,13.74526915056631
1228391,14.155608843542105
1228394,14.32333628928017
1228395,14.034264022544853
1228400,15.311559121503818
1228401,14.82376527978966
1228402,15.67215695855692
1228403,15.601925509308806
1228404,15.995531628056138
1228406,13.896521622224974
1228411,13.876105785670878
1228415,16.11349800701424
1228416,15.232570825356989
1228421,14.251186503524336
1228422,15.77313920671969
1228424,14.572292315664507
1228426,15.541116956628503
1228429,14.57578062930362
1228430,14.57578062930362
1228437,16.13804509447546
1228438,13.732076550097805
1228439,13.790865375616065
1228442,17.013816981083888
1228494,13.82376527978966
1228496,14.57578062930362
1228498,16.101920972648117
1228499,16.155608843542105
1228503,15.750226681070934
1228506,13.213711798105672
1228508,13.787785982684092
1228509,14.181721683861236
1228510,14.060301883446376
1228518,13.884647521936682
1228519,15.880667671024137
1228524,13.74526915056631
1228525,15.053247125912426
1228533,15.931568569324174
1228535,16.184952805124247
1228536,16.28771237954945
1228542,13.572149262115467
1228553,14.919980595048962
1228561,14.127671967038982
1228562,13.175237650291036
1228568,14.572292315664507
1228569,14.263464833302772
1228570,15.684602532118033
1228572,16.197805407196313
1228573,16.609640474436812
1228575,15.82731434687073
1228579,14.238802779068504
1228582,14.497874512100484
1228583,15.042599881712919
1228586,16.213711798105674
1228590,16.275639547248876
1228591,16.378001264878552
1228593,16.03187347511986
1228594,16.556745526004686
1228595,13.64134933416415
1228598,14.57578062930362
1228604,14.571634151857067
1228605,14.965784284662087
1228606,15.095067301607054
1228618,13.099183410079286
1228619,14.57578062930362
1228622,13.735556023911535
1228623,14.910206936767207
1228627,16.084725357385594
1228628,15.838202663013465
1228629,15.838202663013465
1228630,14.646962100642547
1228631,15.258215482304953
1228633,15.914495055965233
1228634,15.291914115528066
1228635,15.291914115528066
1228640,14.646962100642547
1228641,15.175237650291036
1228642,15.838202663013465
1228643,15.20542700938783
1228648,13.720671786825555
1228649,16.321659711472787
1228650,13.735556023911535
1228654,15.349488577136139
1228658,14.175237650291036
1228659,15.742765557676172
1228660,15.587836104118463
1228669,13.899570107333666
1228670,13.66622400280318
1228672,15.734850721995317
1228674,13.342403021082859
1228675,14.727335517106566
1228678,13.735556023911535
1228681,14.741668868120595
1228682,15.332106498907903
1228683,15.099183410079286
1228684,15.20542700938783
1228685,15.20542700938783
1228699,15.20542700938783
1228700,15.336471691469304
1228702,16.275639547248876
1228703,15.441517715628486
1228706,15.798674298826828
1228714,16.02648021634964
1228724,15.180797175632938
1228727,12.638209626633582
1228730,15.448448209537101
1228731,14.053247125912426
1228733,14.390370510913188
1228734,14.660664477461278
1228735,14.441517715628486
1228736,15.77313920671969
1228737,15.884647521936682
1228738,16.03187347511986
1228744,13.099183410079286
1228746,13.610254256637472
1228750,16.275639547248876
1228751,14.54069312071932
1228757,15.330356716957944
1228759,15.914495055965233
1228760,15.798674298826828
1228761,15.86785786397283
1228762,15.510104800885896
1228763,16.296701162776703
1228764,16.076919954896795
1228776,14.884647521936682
1228779,15.587836104118463
1228781,15.32333628928017
1228785,14.053247125912426
1228788,13.876105785670878
1228789,15.541116956628503
1228794,15.305634287546711
1228795,15.305634287546711
1228809,13.988152097690541
1228816,15.61922652326601
1228818,13.965784284662087
1228822,14.77313920671969
1228824,13.811274335606463
1228829,14.643856189774725
1228831,15.964081989431087
1228833,15.158898913476289
1228835,14.977011540085341
1228837,15.490027882612663
1228846,15.384691015919987
1228847,16.275639547248876
1228850,15.291914115528066
1228854,14.441517715628486
1228858,14.609640474436812
1228859,15.67314341674297
1228863,15.945144518603051
1228865,15.332106498907903
1228866,15.817533326078145
1228867,15.283196898426956
1228871,15.425215903299383
1228872,15.715318552331349
1228874,14.010178404020541
1228876,13.342753743107412
1228877,13.342753743107412
1228878,13.342753743107412
1228879,13.441517715628486
1228881,13.446910974398703
1228888,12.45763738099176
1228890,13.392049039364185
1228894,13.397630071627484
1228896,13.236888120471766
1228899,15.595140904741697
1228902,16.296701162776703
1228907,15.993690281231972
1228914,14.085878130152393
1228919,15.325533844984417
1228922,13.884647521936682
1228924,14.106017601167594
1228926,13.563570825740827
1228929,15.510104800885896
1228933,16.524204997930752
1228935,13.545136389271207
1228936,13.545136389271207
1228940,15.965784284662087
1228946,15.82376527978966
1228951,15.084725357385594
1228952,14.785963247077275
1228953,16.220475500324973
1228969,15.848427334023928
1228985,15.336471691469304
1228994,15.227879130032267
1228995,14.238802779068504
1228996,14.175237650291036
1228997,14.1357092861044
1228998,15.510104800885896
1228999,14.497874512100484
1229003,13.4971657451784
1229004,13.4971657451784
1229005,13.4971657451784
1229006,15.899147091631797
1229007,14.726005231128596
1229008,13.4893462407191
1229009,12.781701220223114
1229017,14.935265837601596
1229025,16.16923538381484
1229027,14.095067301607054
1229028,16.26956503283919
1229043,14.311559121503818
1229047,15.541116956628503
1229049,14.476746203939467
1229052,13.943064208162003
1229053,13.709945380232497
1229054,14.854527533560345
1229055,15.914495055965233
1229057,14.66622400280318
1229065,15.880667671024137
1229080,13.572149262115467
1229083,14.741668868120595
1229086,15.095067301607054
1229087,14.77313920671969
1229092,15.258215482304953
1229096,13.720671786825555
1229099,14.795507019748145
1229100,16.213711798105674
1229101,16.275639547248876
1229102,16.554349022063438
1229103,15.258215482304953
1229104,14.311559121503818
1229105,15.510104800885896
1229112,14.717700220294265
1229114,15.340823716009012
1229119,15.175237650291036
1229128,14.338117332986693
1229129,14.89947493961432
1229133,16.425215903299385
1229135,16.616835975841017
1229137,15.450024196881886
1229138,16.11806912696867
1229139,13.872674880270605
1229140,16.053247125912428
1229142,13.89989634900563
1229143,14.053247125912426
1229148,13.770560662617914
1229150,16.421111504966646
1229220,12.766684184582392
1229223,15.884647521936682
1229227,15.305634287546711
1229236,14.836149004245492
1229241,15.541116956628503
1229242,14.340823716009012
1229257,15.82731434687073
1229262,15.750226681070934
1229289,14.476746203939467
1229290,14.887030173247675
1229291,13.605512588814134
1229292,14.355456986185283
1229293,14.355456986185283
1229295,13.605512588814134
1229296,14.476746203939467
1229300,15.912203244457244
1229314,16.645264384167533
1229315,14.798674298826828
1229316,14.5980525001616
1229321,13.872674880270605
1229322,14.677279191312175
1229323,15.143702076857931
1229324,14.738373788559015
1229329,14.802285552379209
1229331,14.660664477461278
1229336,16.03187347511986
1229337,16.254265896456307
1229338,15.876105785670878
1229344,14.910206936767207
1229353,15.425215903299383
1229368,14.355456986185283
1229372,13.4971657451784
1229387,12.533275649156836
1229388,13.899570107333666
1229395,16.550746785383243
1229396,16.688591815831632
1229397,15.433389834745084
1229399,14.392049039364185
1229402,13.614877122802959
1229403,13.868296439760032
1229409,16.192678098233475
1229415,15.32333628928017
1229422,15.283196898426956
1229425,13.732076550097805
1229428,13.51695847192696
1229429,13.213711798105672
1229439,16.204189023987166
1229443,14.798674298826828
1229444,12.872674880270605
1229454,15.788514432606608
1229455,12.531381460516313
1229459,13.798674298826828
1229463,13.053247125912426
1229471,14.513132493583466
1229473,14.741668868120595
1229474,15.605788148941205
1229475,15.437459499054132
1229476,16.16545662949845
1229477,15.715318552331349
1229480,14.884647521936682
1229497,13.251186503524336
1229498,13.342403021082859
1229511,13.605512588814134
1229513,14.837909462109929
1229514,14.837909462109929
1229515,15.258215482304953
1229516,15.258215482304953
1229517,13.735556023911535
1229518,13.899570107333666
1229519,15.258215482304953
1229520,15.258215482304953
1229521,15.258215482304953
1229522,15.673770811856528
1229523,13.61922652326601
1229536,15.336471691469304
1229539,15.425215903299383
1229541,12.965784284662087
1229543,13.387248053100365
1229546,13.473578924860783
1229547,13.852496998332976
1229548,13.609640474436812
1229549,13.579091411077204
1229553,15.565697126849214
1229564,16.616835975841017
1229567,15.04188726374788
1229580,16.416995396494414
1229581,15.750226681070934
1229582,15.914495055965233
1229583,15.914495055965233
1229585,13.83203289577326
1229586,15.838202663013465
1229589,12.533275649156836
1229590,14.183015000882756
1229591,13.884647521936682
1229594,13.118431294672565
1229597,13.4893462407191
1229601,14.497874512100484
1229604,13.572149262115467
1229606,13.398743691938193
1229609,16.34948857713614
1229620,13.83203289577326
1229622,16.50494309577012
1229624,14.473578924860783
1229639,13.545136389271207
1229646,14.175237650291036
1229648,15.587836104118463
1229649,13.789151524708322
1229654,15.587836104118463
1229656,13.658275249687689
1229657,14.57578062930362
1229671,14.480357457491845
1229672,14.742708607314341
1229676,14.66622400280318
1229677,15.504943095770118
1229679,13.441517715628486
1229680,14.86060204797003
1229681,14.560730873955865
1229689,16.67245296684183
1229690,15.530107019324207
1229691,16.11553140416677
1229708,14.568668693380506
1229711,14.213711798105672
1229726,15.67215695855692
1229728,16.65694618921517
1229729,16.5731145984117
1229730,13.736613330694578
1229734,16.38532317617587
1229739,12.888616424139627
1229740,14.165456629498452
1229741,14.180797175632938
1229742,13.66622400280318
1229743,13.711738662055549
1229754,14.010178404020541
1229759,15.331756712255471
1229762,13.053247125912426
1229763,13.82376527978966
1229772,15.392049039364185
1229775,14.77313920671969
1229777,14.972531117102672
1229783,15.534192856722385
1229784,16.47357892486078
1229785,16.213711798105674
1229789,15.003368337821719
1229790,15.061708704660623
1229795,15.330130783977935
1229798,12.77313920671969
1229804,14.242624490020912
1229807,14.919980595048962
1229809,13.77313920671969
1229810,14.677279191312175
1229811,13.85655521490733
1229812,16.810577213079785
1229814,14.924626959905327
1229816,15.570646342820949
1229817,15.540305038661597
1229820,16.450750995406523
1229821,13.579091411077204
1229822,15.541116956628503
1229825,15.143702076857931
1229827,15.750226681070934
1229832,15.750226681070934
1229841,14.943064208162003
1229842,15.010178404020541
1229848,13.988152097690541
1229860,15.224029089091186
1229862,13.899570107333666
1229869,13.358101707440847
1229873,15.686481216280121
1229874,16.095067301607052
1229875,15.686481216280121
1229876,13.473578924860783
1229877,13.852496998332976
1229878,16.554498920244352
1229879,13.46828462519127
1229884,13.790212720078632
1229889,15.693704739225286
1229890,16.37517522079979
1229893,16.416995396494414
1229896,14.441517715628486
1229902,15.864637561205187
1229905,14.638209626633582
1229906,15.188176705998535
1229907,15.311559121503818
1229908,14.741668868120595
1229910,13.611242579033313
1229924,15.836149004245492
1229927,14.861756204064296
1229928,14.742708607314341
1229929,16.922886326224372
1229930,14.841423946286167
1229932,16.251186503524334
1229934,15.541116956628503
1229937,15.693704739225286
1229939,16.046157701126106
1229942,14.094303768886988
1229948,14.539431472155409
1229955,14.355456986185283
1229970,12.999207286199537
1229974,16.77528447855125
1229975,16.67245296684183
1229977,13.175237650291036
1229999,14.497874512100484
1230003,14.572292315664507
1230004,13.848427334023928
1230005,14.647501864462306
1230008,13.572149262115467
1230010,13.425215903299383
1230011,13.298492218302693
1230014,13.305634287546711
1230018,14.539431472155409
1230019,14.539431472155409
1230020,13.433142819071014
1230021,13.433142819071014
1230022,14.433389834745084
1230025,14.497874512100484
1230029,13.4971657451784
1230030,13.4971657451784
1230032,15.82376527978966
1230037,13.550746785383243
1230038,15.053247125912426
1230039,15.084725357385594
1230041,14.497874512100484
1230047,14.927716243828568
1230094,14.693704739225286
1230106,16.251186503524334
1230114,14.741668868120595
1230117,16.430670333391493
1230120,14.568668693380506
1230121,13.478853866901458
1230122,15.095067301607054
1230123,15.82731434687073
1230133,14.392049039364185
1230139,13.919980595048962
1230140,12.358101707440847
1230146,15.837518434856989
1230149,16.16923538381484
1230150,14.57578062930362
1230156,16.811274335606463
1230162,16.139044998667657
1230165,15.81336368432919
1230166,15.81336368432919
1230167,15.258215482304953
1230169,16.238520091688176
1230170,15.335018094327806
1230171,16.449860030400043
1230172,14.944660993096333
1230173,14.980734626128058
1230174,14.980734626128058
1230175,15.978608325019671
1230176,15.978608325019671
1230177,15.978608325019671
1230178,15.168724343332363
1230179,15.168724343332363
1230181,15.872674880270605
1230210,14.251186503524336
1230216,16.05232439160474
1230217,15.43610421944212
1230221,14.251186503524336
1230222,14.520373136339725
1230227,15.686481216280121
1230230,16.275639547248876
1230232,16.408727780510816
1230233,15.750226681070934
1230234,15.750226681070934
1230235,15.962220606339011
1230236,16.192540508701075
1230237,14.872674880270605
1230238,15.25733873050593
1230239,14.765759676354094
1230265,13.919980595048962
1230266,14.795507019748145
1230267,14.798674298826828
1230268,15.570646342820949
1230274,13.609640474436812
1230277,16.11553140416677
1230286,13.213711798105672
1230287,15.010178404020541
1230294,15.175237650291036
1230300,16.053247125912428
1230301,15.991562725853193
1230303,16.194602975157967
1230305,15.991319376769225
1230309,16.20873151842284
1230312,16.425215903299385
1230314,16.25272702160012
1230321,16.524204997930752
1230322,16.16545662949845
1230324,16.053247125912428
1230325,16.524204997930752
1230326,16.194602975157967
1230327,15.729549938172008
1230328,15.010178404020541
1230329,13.599109806944643
1230338,15.848427334023928
1230339,16.652284811845306
1230341,12.779308973959898
1230342,13.901244032467376
1230364,16.50494309577012
1230366,16.68002980232821
1230369,13.59027514956988
1230370,14.184952805124249
1230374,14.854527533560345
1230376,13.740958800970542
1230389,16.229757639465497
1230390,15.353801570007223
1230391,15.616835975841015
1230393,14.606430917960921
1230401,16.65694618921517
1230404,16.34948857713614
1230405,13.720671786825555
1230409,13.720671786825555
1230410,14.053247125912426
1230411,14.053247125912426
1230412,14.053247125912426
1230413,13.720671786825555
1230414,13.704317173975253
1230420,15.720671786825555
1230421,16.181721683861234
1230422,14.539431472155409
1230423,14.539431472155409
1230424,14.539431472155409
1230425,14.539431472155409
1230426,14.572292315664507
1230427,14.572292315664507
1230428,14.572292315664507
1230429,14.572292315664507
1230430,14.572292315664507
1230431,14.572292315664507
1230432,14.572292315664507
1230433,14.572292315664507
1230434,14.572292315664507
1230435,14.572292315664507
1230436,14.572292315664507
1230437,14.572292315664507
1230438,14.572292315664507
1230439,14.572292315664507
1230440,14.572292315664507
1230441,14.572292315664507
1230442,14.520373136339725
1230443,15.663138022929436
1230446,15.954468971434252
1230447,16.403189596969387
1230448,15.081261502082024
1230457,15.958250611976679
1230458,15.807086538643029
1230463,14.638209626633582
1230464,13.329532555244077
1230477,13.46828462519127
1230481,14.77313920671969
1230495,16.872674880270605
1230496,16.93732783861286
1230498,15.084725357385594
1230499,14.872674880270605
1230502,14.82376527978966
1230503,13.988152097690541
1230513,15.838202663013465
1230514,15.750226681070934
1230519,15.20542700938783
1230520,15.20542700938783
1230521,14.57578062930362
1230522,14.741668868120595
1230523,16.457637380991763
1230529,12.533275649156836
1230530,12.533275649156836
1230533,16.095067301607052
1230534,15.504943095770118
1230536,14.213711798105672
1230538,13.77313920671969
1230544,14.671762186344608
1230549,15.259698003379853
1230554,13.46828462519127
1230555,15.610842219646566
1230557,12.358101707440847
1230559,16.340823716009012
1230560,14.785963247077275
1230566,13.425215903299383
1230567,14.010178404020541
1230568,15.099183410079286
1230570,15.792332771953003
1230571,13.899570107333666
1230572,15.332106498907903
1230573,16.084725357385594
1230574,15.86785786397283
1230575,14.287712379549449
1230576,14.609640474436812
1230577,15.188672051940188
1230582,15.838202663013465
1230583,16.084725357385594
1230584,15.86785786397283
1230585,15.163000977772139
1230591,13.433142819071014
1230597,13.688250309133178
1230598,13.919980595048962
1230611,15.132365843030028
1230613,15.68002980232821
1230615,13.652284811845306
1230617,14.972531117102672
1230618,13.433142819071014
1230619,13.433142819071014
1230620,13.545136389271207
1230634,15.670316757437062
1230635,15.241908689936325
1230636,13.732076550097805
1230637,13.545136389271207
1230646,16.01017840402054
1230650,14.720671786825555
1230653,14.539431472155409
1230654,13.732076550097805
1230662,14.095067301607054
1230668,14.377295272674159
1230669,14.377295272674159
1230670,14.340823716009012
1230671,14.612842906475155
1230673,15.158898913476289
1230676,14.57578062930362
1230677,14.57578062930362
1230678,14.57578062930362
1230693,14.837909462109929
1230697,13.063816367622614
1230700,13.572149262115467
1230701,13.4971657451784
1230706,15.213711798105672
1230708,14.1357092861044
1230710,13.965784284662087
1230711,14.798674298826828
1230712,13.358101707440847
1230715,13.4893462407191
1230716,14.765759676354094
1230718,13.77313920671969
1230740,13.919980595048962
1230742,13.872674880270605
1230746,13.508042334429005
1230752,14.095067301607054
1230754,15.541116956628503
1230756,15.534192856722385
1230757,13.74526915056631
1230760,15.04188726374788
1230761,15.541116956628503
1230762,15.750226681070934
1230767,13.545136389271207
1230789,14.811274335606463
1230792,13.4971657451784
1230810,15.842301231227086
1230812,15.580494128777294
1230822,15.623995767413883
1230826,15.991319376769225
1230885,14.66622400280318
1230886,15.099183410079286
1230887,13.688250309133178
1230888,14.57578062930362
1230891,15.587836104118463
1230894,15.914495055965233
1230905,15.14237301638541
1230909,15.720671786825555
1230953,15.541116956628503
1230966,16.13152877016588
1230983,14.180797175632938
1230986,16.38644633313481
1230987,15.371398530054305
1230988,14.638209626633582
1230989,16.065319958213003
1231007,13.1357092861044
1231014,16.569410629648278
1231015,15.95009318694262
1231016,16.595140904741697
1231017,13.291314616229645
1231019,15.711738662055549
1231020,16.175237650291038
1231021,15.258215482304953
1231022,13.919980595048962
1231024,15.482359810402993
1231042,14.609640474436812
1231045,14.383636799547984
1231046,16.321659711472787
1231047,14.539431472155409
1231048,14.572292315664507
1231049,14.572292315664507
1231050,14.572292315664507
1231051,14.572292315664507
1231054,14.251186503524336
1231060,13.298492218302693
1231068,15.964081989431087
1231073,14.872674880270605
1231074,15.565697126849214
1231075,15.310080192577903
1231079,14.609640474436812
1231080,15.307611936987154
1231081,15.50105966128289
1231082,15.872674880270605
1231091,14.57578062930362
1231098,15.042599881712919
1231102,13.4893462407191
1231105,13.876105785670878
1231106,13.330356716957944
1231107,14.431758749166157
1231108,13.213711798105672
1231111,14.510897272776678
1231112,13.605512588814134
1231113,14.452284146497554
1231115,13.943064208162003
1231120,13.720671786825555
1231127,14.726005231128596
1231128,14.726005231128596
1231129,13.798674298826828
1231133,14.741668868120595
1231152,15.958250611976679
1231153,15.958250611976679
1231158,14.010178404020541
1231159,14.927716243828568
1231160,16.688591815831632
1231161,14.742708607314341
1231164,13.572149262115467
1231168,13.122288770342077
1231183,15.095067301607054
1231184,14.010178404020541
1231185,14.010178404020541
1231189,14.606138785725259
1231194,15.213711798105672
1231195,14.935265837601596
1231196,14.944660993096333
1231197,15.652284811845306
1231198,16.11806912696867
1231200,14.091628217640283
1231201,15.988152097690541
1231204,13.77313920671969
1231205,13.693704739225286
1231206,15.047933326015958
1231207,14.433389834745084
1231213,14.693704739225286
1231242,13.178123041334612
1231243,12.919980595048962
1231244,13.789151524708322
1231245,13.74526915056631
1231246,12.77313920671969
1231250,14.284273295582679
1231262,14.837909462109929
1231264,14.539431472155409
1231265,14.433389834745084
1231267,13.77313920671969
1231269,14.476746203939467
1231275,14.57578062930362
1231276,14.887030173247675
1231284,13.4893462407191
1231297,13.545136389271207
1231298,13.965784284662087
1231299,14.226311834885307
1231300,12.358101707440847
1231301,14.848427334023928
1231318,13.425215903299383
1231319,14.765759676354094
1231320,13.599109806944643
1231324,15.20542700938783
1231326,14.224518553062255
1231331,15.353801570007223
1231332,15.605512588814134
1231333,14.872674880270605
1231334,15.550746785383243
1231336,13.298492218302693
1231340,14.122288770342077
1231342,15.061708704660623
1231344,15.039033266692725
1231346,13.433142819071014
1231347,13.425215903299383
1231363,15.61922652326601
1231382,13.545136389271207
1231387,15.750226681070934
1231394,15.163000977772139
1231395,14.944660993096333
1231396,15.811274335606463
1231397,14.738373788559015
1231398,16.100210604883014
1231402,14.497874512100484
1231405,13.063816367622614
1231418,14.242624490020912
1231427,12.702749878828293
1231432,14.550746785383243
1231438,15.587836104118463
1231439,13.652284811845306
1231440,14.355456986185283
1231441,13.919980595048962
1231444,13.473578924860783
1231445,13.4971657451784
1231446,16.40041251229881
1231447,14.57578062930362
1231449,15.04188726374788
1231451,14.609640474436812
1231453,14.837909462109929
1231457,16.543213112697835
4244769,12.66622400280318
4245421,13.1357092861044
4245631,13.358101707440847
4245744,13.213711798105672
4245803,14.848427334023928
4245945,14.609640474436812
4245946,14.425215903299383
4245963,15.175237650291036
4245974,14.82376527978966
4245977,14.77313920671969
4246000,14.609640474436812
4246035,14.175237650291036
4246304,14.425215903299383
4246330,14.48148412294613
4246394,15.010178404020541
4246516,15.1357092861044
4247100,16.042599881712917
4247186,16.1357092861044
4247558,12.720671786825555
4247587,12.720671786825555
4247591,12.82376527978966
4247806,13.1357092861044
4247847,13.10874223850413
4247848,13.10874223850413
4248148,13.425215903299383
4248188,15.580494128777294
4248195,15.580494128777294
4248592,13.720671786825555
4248639,14.201000746356119
4248804,14.872674880270605
4249085,15.620420313190055
4249434,13.528026708883159
4249500,13.689810823120794
4249501,13.689810823120794
4249564,13.836149004245492
4249598,13.836149004245492
4249657,13.884647521936682
4249784,14.299685021215526
4249870,14.1357092861044
4249900,14.1357092861044
4250006,14.32333628928017
4250011,14.425215903299383
4250165,13.25646144556501
4250166,13.219125294292036
4250170,13.219125294292036
4250180,13.219125294292036
4250181,13.219125294292036
4250187,13.219125294292036
4250189,13.219125294292036
4250195,13.219125294292036
4250196,13.25646144556501
4250532,14.33734314727405
4250533,13.872674880270605
4250720,13.251186503524336
4250723,14.396236836327619
4250724,13.25646144556501
4250736,13.328354364046795
4250737,13.25646144556501
4250740,14.396236836327619
4250761,13.408727780510816
4251102,14.570646342820949
4251551,14.144927816133778
4251556,14.677279191312175
4251567,13.876867102332815
4251571,14.520373136339725
4251577,13.876867102332815
4251578,14.520373136339725
4251599,13.527663172270202
4251600,14.144927816133778
4251932,14.526499239136566
4252078,14.674293432779065
4252090,14.674293432779065
4252210,14.674293432779065
4252211,14.784138205668949
4252220,14.693704739225286
4252230,14.674293432779065
4252433,14.784138205668949
4252435,14.784138205668949
4252518,14.899009028084068
4252528,14.4893462407191
4252745,14.899009028084068
4252771,14.919980595048962
4253077,16.550746785383243
4253122,14.919980595048962
4253168,15.896521622224974
4253319,13.919980595048962
4253334,14.039033266692725
4253816,14.82376527978966
4253821,16.4893462407191
4254197,14.609640474436812
4254420,13.807086538643029
4254430,13.287712379549449
4254432,13.287712379549449
4255593,15.010178404020541
4256309,15.042599881712919
4256767,14.394144457366378
4256944,14.54069312071932
4256946,14.26956503283919
4256949,14.464744267486022
4257562,15.931568569324174
4257625,13.053247125912426
4257911,15.287712379549449
4258258,14.919980595048962
4258379,14.605512588814134
4258743,16.145693374677023
4258746,16.145693374677023
4259415,16.263846852381104
4259422,16.263846852381104
4259441,16.263846852381104
4259443,16.147350692539796
4259495,14.919980595048962
4259919,14.550746785383243
4260544,16.823765279789658
4261266,14.82376527978966
4261719,14.786945006244721
4261850,14.792332771953003
4262040,14.671762186344608
4262383,15.175237650291036
4262648,16.30266272101542
4263175,15.872674880270605
4263629,15.194602975157968
4263635,15.275639547248874
4263640,15.358101707440847
4263743,13.988152097690541
4263815,14.213711798105672
4263994,14.4893462407191
4264243,13.61922652326601
4264883,13.550746785383243
4264937,15.979804754977021
4265049,15.373631405734452
4265438,15.305634287546711
4265461,15.159197639026768
4265929,15.815450011577655
4265934,16.01744640448458
4266464,14.596261444635612
4266504,14.596261444635612
4266674,16.638209626633582
4266675,16.5731145984117
4266764,15.792332771953003
4266861,15.584169786920693
4266946,13.538673953082668
4267214,14.542133655078535
4267312,14.542133655078535
4267490,14.570646342820949
4267760,15.213711798105672
4267763,15.514606193120837
4267780,15.848427334023928
4268060,16.535639892993036
4268061,16.68002980232821
4268197,16.042599881712917
4268315,13.965784284662087
4268505,14.678065615447697
4268714,13.287712379549449
4268732,13.747143998186747
4269337,15.747143998186747
4269357,15.87507737048591
4269612,14.564705242973163
4269613,14.999207286199537
4269930,15.525480026772813
4270060,13.66622400280318
4270062,13.504943095770118
4270063,13.66622400280318
4270064,13.297980715003277
4270066,13.297980715003277
4270914,14.31893111016017
4270948,14.356669751947715
4271189,15.45763738099176
4271195,14.965784284662087
4271342,15.520373136339725
4272082,14.684602532118033
4272591,14.535639892993036
4273027,15.511977215218668
4273392,15.774309750427628
4273722,15.115531404166768
4273931,13.98370619265935
4274690,14.464744267486022
4274691,14.464744267486022
4274696,14.26956503283919
